State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
ME,2021,April,12 month-ending,Number of Deaths,"15,716",100,0.006362942,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2021,May,12 month-ending,Number of Deaths,"15,841",100,0.006312733,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2021,June,12 month-ending,Number of Deaths,"15,981",100,0.006257431,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2021,July,12 month-ending,Number of Deaths,"16,046",100,0.006232083,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2021,August,12 month-ending,Number of Deaths,"16,121",100,0.006203089,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2021,September,12 month-ending,Number of Deaths,"16,254",100,0.006152332,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2021,October,12 month-ending,Number of Deaths,"16,593",100,0.006026638,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2021,November,12 month-ending,Number of Deaths,"16,847",100,0.005935775,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2021,December,12 month-ending,Number of Deaths,"17,129",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2022,January,12 month-ending,Number of Deaths,"17,328",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2022,February,12 month-ending,Number of Deaths,"17,511",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2022,March,12 month-ending,Number of Deaths,"17,657",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2022,April,12 month-ending,Number of Deaths,"17,683",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2022,May,12 month-ending,Number of Deaths,"17,681",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2022,June,12 month-ending,Number of Deaths,"17,755",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2022,July,12 month-ending,Number of Deaths,"17,739",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2022,August,12 month-ending,Number of Deaths,"17,726",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2022,September,12 month-ending,Number of Deaths,"17,714",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2022,October,12 month-ending,Number of Deaths,"17,623",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2022,November,12 month-ending,Number of Deaths,"17,366",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2022,December,12 month-ending,Number of Deaths,"17,145",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2023,January,12 month-ending,Number of Deaths,"16,966",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2023,February,12 month-ending,Number of Deaths,"16,919",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2023,March,12 month-ending,Number of Deaths,"16,922",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2023,April,12 month-ending,Number of Deaths,"16,961",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2023,May,12 month-ending,Number of Deaths,"16,942",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2023,June,12 month-ending,Number of Deaths,"16,839",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2023,July,12 month-ending,Number of Deaths,"16,848",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2023,August,12 month-ending,Number of Deaths,"16,882",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2023,September,12 month-ending,Number of Deaths,"16,765",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2023,October,12 month-ending,Number of Deaths,"16,685",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2023,November,12 month-ending,Number of Deaths,"16,686",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2023,December,12 month-ending,Number of Deaths,"16,627",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2024,January,12 month-ending,Number of Deaths,"16,554",100,0,Maine,Underreported due to incomplete data.,*,
ME,2024,February,12 month-ending,Number of Deaths,"16,575",100,0,Maine,Underreported due to incomplete data.,*,
ME,2024,March,12 month-ending,Number of Deaths,"16,609",100,0,Maine,Underreported due to incomplete data.,*,
ME,2024,April,12 month-ending,Number of Deaths,"16,586",100,0,Maine,Underreported due to incomplete data.,*,
ME,2024,May,12 month-ending,Number of Deaths,"16,603",100,0,Maine,Underreported due to incomplete data.,*,
ME,2024,June,12 month-ending,Number of Deaths,"16,587",100,0,Maine,Underreported due to incomplete data.,*,
ME,2024,July,12 month-ending,Number of Deaths,"16,599",100,0.006024459,Maine,Underreported due to incomplete data.,*,
ME,2024,August,12 month-ending,Number of Deaths,"16,557",100,0.006039741,Maine,Underreported due to incomplete data.,*,
ME,2024,September,12 month-ending,Number of Deaths,"16,521",100,0.018158707,Maine,Underreported due to incomplete data.,*,
ME,2024,October,12 month-ending,Number of Deaths,"16,537",100,0.018141138,Maine,Underreported due to incomplete data.,*,
ME,2024,November,12 month-ending,Number of Deaths,"16,494",100,0.018188432,Maine,Underreported due to incomplete data.,*,
ME,2024,December,12 month-ending,Number of Deaths,"16,413",100,0.018278194,Maine,Underreported due to incomplete data.,*,
ME,2025,January,12 month-ending,Number of Deaths,"16,501",100,0.018180716,Maine,Underreported due to incomplete data.,*,
ME,2025,February,12 month-ending,Number of Deaths,"16,585",100,0.030147724,Maine,Underreported due to incomplete data.,*,
ME,2025,March,12 month-ending,Number of Deaths,"16,601",100,0.042166135,Maine,Underreported due to incomplete data.,*,
ME,2025,April,12 month-ending,Number of Deaths,"16,662",100,0.060016805,Maine,Underreported due to incomplete data.,*,
ME,2015,January,12 month-ending,Number of Drug Overdose Deaths,213,100,0.058706979,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,213
ME,2015,February,12 month-ending,Number of Drug Overdose Deaths,218,100,0.043336945,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,218
ME,2015,March,12 month-ending,Number of Drug Overdose Deaths,230,100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,230
ME,2015,April,12 month-ending,Number of Drug Overdose Deaths,243,100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,243
ME,2015,May,12 month-ending,Number of Drug Overdose Deaths,239,100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,239
ME,2015,June,12 month-ending,Number of Drug Overdose Deaths,238,100,0.014269406,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,238
ME,2015,July,12 month-ending,Number of Drug Overdose Deaths,253,100,0.014232849,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,253
ME,2015,August,12 month-ending,Number of Drug Overdose Deaths,245,100,0.014105367,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,245
ME,2015,September,12 month-ending,Number of Drug Overdose Deaths,258,100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,258
ME,2015,October,12 month-ending,Number of Drug Overdose Deaths,265,100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,265
ME,2015,November,12 month-ending,Number of Drug Overdose Deaths,271,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,271
ME,2015,December,12 month-ending,Number of Drug Overdose Deaths,267,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,267
ME,2016,January,12 month-ending,Number of Drug Overdose Deaths,270,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,270
ME,2016,February,12 month-ending,Number of Drug Overdose Deaths,271,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,271
ME,2016,March,12 month-ending,Number of Drug Overdose Deaths,279,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,279
ME,2016,April,12 month-ending,Number of Drug Overdose Deaths,290,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,290
ME,2016,May,12 month-ending,Number of Drug Overdose Deaths,303,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,303
ME,2016,June,12 month-ending,Number of Drug Overdose Deaths,327,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,327
ME,2016,July,12 month-ending,Number of Drug Overdose Deaths,334,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,334
ME,2016,August,12 month-ending,Number of Drug Overdose Deaths,345,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,345
ME,2016,September,12 month-ending,Number of Drug Overdose Deaths,342,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,342
ME,2016,October,12 month-ending,Number of Drug Overdose Deaths,337,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,337
ME,2016,November,12 month-ending,Number of Drug Overdose Deaths,341,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,341
ME,2016,December,12 month-ending,Number of Drug Overdose Deaths,357,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,357
ME,2017,January,12 month-ending,Number of Drug Overdose Deaths,368,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,368
ME,2017,February,12 month-ending,Number of Drug Overdose Deaths,366,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,366
ME,2017,March,12 month-ending,Number of Drug Overdose Deaths,368,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,368
ME,2017,April,12 month-ending,Number of Drug Overdose Deaths,375,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,375
ME,2017,May,12 month-ending,Number of Drug Overdose Deaths,369,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,369
ME,2017,June,12 month-ending,Number of Drug Overdose Deaths,356,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,356
ME,2017,July,12 month-ending,Number of Drug Overdose Deaths,355,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,355
ME,2017,August,12 month-ending,Number of Drug Overdose Deaths,362,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,362
ME,2017,September,12 month-ending,Number of Drug Overdose Deaths,376,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,376
ME,2017,October,12 month-ending,Number of Drug Overdose Deaths,394,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,394
